feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
HILICZ_negative|IK:IAVREABSGIHHMO-UHFFFAOYSA-N	0.0	0.0	0.0	1124463.4973902537	274638.4441073002	3210823.1929747476	2407531.3048266754	1218686.698163364	1746554.0850282612	815773.4783816788	1935522.630496861	461696.53910725954	0.0	0.0	2203936.2623206987	2162134.359623434	2572594.2975071655	408205.90514986945	2555259.5937077985	795313.8087815042	3083388.461987882	2059013.401504093	1138861.1977221807	2385247.8284504605	1657708.6532007197	711970.3035183995	0.0	1794374.586191	2678215.0751056075	641310.6396801632	1365540.154297455	863587.0063842983	0.0	2353303.0389008946	0.0	1090828.994210274	2179559.184208439	1631979.454494475	1532431.969680805	0.0	916637.9644735454	5037981.315790834	2064186.0007792104	1041356.5819800787	10246644.110889332	0.0	1116592.2788285615	4892235.763553074	0.0	0.0	0.0	1729653.3507143538	509249.70464815653	11195851.42399324	0.0	3089118.7872452587	0.0	0.0	1850955.0999805292	0.0	6885503.707520878	0.0	1658252.4544638582	0.0	3651869.0820218325	396084.9247311946	1805684.9545315623	926494.3213492366	3181151.024369916	897629.4471526002	2101387.813538323	2533000.573784282	0.0	0.0	976545.9841571224	1331607.8437655405	2346374.6320483075	0.0	1103643.5961619632	1617128.2482817464	2104122.105248332	1687241.3530780664	2411889.6954635386	0.0	10860295.57899911	0.0	351698.4353992934	2883752.0207989877	991828.8722096848	324214.97123528615	1894768.0003592088	1775662.0104154935	1096856.6698495897	7821466.00516058	624627.8700864996	0.0	1268860.097818524	593554.1590324343	1874775.394407004	1576571.4758660584	0.0	1032347.4225777752	543758.7567647026	2455929.6402677554	496303.8178442494
C18_positive|IK:KZSNJWFQEVHDMF-BYPYZUCNSA-N	0.0	14038040.334337132	918272.8233316144	0.0	0.0	0.0	0.0	0.0	551879.1645620328	0.0	5209408.42879364	0.0	2252462.58056666	1967629.352018154	0.0	5388521.190571417	0.0	0.0	1720345.19522898	0.0	1515233.1828455157	0.0	0.0	0.0	0.0	0.0	2304268.3225625413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3448482.740431155	0.0	384584.34663138905	0.0	0.0	12398119.290295804	0.0	1923334.9336168794	0.0	0.0	1072138.4629042968	0.0	0.0	1160394.404266038	0.0	5402044.100784239	0.0	941087.9456283384	0.0	1350651.0280577315	0.0	0.0	1982819.4344020144	0.0	0.0	0.0	865647.3599985519	1325618.3272464708	0.0	2065514.5182611183	0.0	0.0	0.0	0.0	0.0	997350.2469572027	0.0	0.0	0.0	1724232.6922990587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2349568.351049004	0.0	0.0	2619392.072465583	0.0
HILICZ_negative|IK:DCXYFEDJOCDNAF-REOHCLBHSA-N	0.0	3440227.9233277263	1084766.8977605102	0.0	0.0	0.0	719981.7506996485	0.0	566839.9261958522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754605.0342933466	0.0	2104858.37011248	0.0	0.0	0.0	0.0	0.0	1248868.038862224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1681093.9572458228	0.0	498072.34968766605	0.0	0.0	20482826.930998754	580798.2001200528	601868.6823551367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233373.23877860955	0.0	0.0	440028.7891683206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684750.507084863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1201730.1709180218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HILICZ_positive|IK:CKTSBUTUHBMZGZ-SHYZEUOFSA-N	1033585.5827064307	0.0	736082.9446986162	0.0	1411571.5410215105	1068493.38433749	1416160.248126747	666482.7171800591	0.0	941047.3260137567	13104124.944756722	347894.0353933184	0.0	0.0	796641.8140286647	1820516.7406326178	0.0	0.0	2181987.77862616	0.0	5160028.664615411	801880.6904297903	0.0	457992.10196852835	689577.7821351787	0.0	12161824.925757084	330665.8556168891	743041.1852039999	0.0	0.0	0.0	0.0	936580.8174136952	1187706.814229512	1139269.8652343894	4156877.6743444595	1460005.4365728123	447530.81522337254	4249023.0483064465	0.0	3005013.985291197	841400.0892289921	489210.94743373187	5548180.514330037	474317.501887739	148353.9828534167	3717522.659491156	0.0	3920838.800162676	0.0	1090593.0030712297	883962.2704468885	1061294.8996783174	0.0	0.0	2701632.437315621	0.0	1254826.2956579467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297405.0137380351	570120.689847371	481400.87378947495	1546150.2319086844	2333178.816638999	1569271.9450915945	3373008.4846845446	589253.9115498892	370886.66575480445	398491.80597577454	0.0	2349768.5707424614	256573.96515888756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	703344.7778090112	1027185.6269440445	0.0	461743.16088786913	399117.95557388535	0.0	0.0	0.0	385404.7350074559	0.0	0.0	279315.4078871709	0.0	0.0	323307.6330200057	4415924.423057133	338406.9904471984
HILICZ_positive|IK:HDTRYLNUVZCQOY-LIZSDCNHSA-N	0.0	4181359.85094041	320959.2150239946	1917034.0442824687	0.0	1131460.220352295	432034.76277196384	941554.8138449412	0.0	451570.1483517096	2688230.858921882	0.0	0.0	0.0	908872.2564117147	539439.8711150809	0.0	1657258.6865625794	0.0	1539194.7696499217	0.0	750912.4514156622	302935.69051396544	470558.89994088636	473134.05100597907	373546.92458907893	3147568.06190402	359895.87812738534	3016223.965045079	978886.1048895099	1618407.98848014	767909.7860951574	0.0	311585.97283303214	0.0	0.0	191591.678132333	463230.05911546113	1800249.8630009321	0.0	469877.2860758137	0.0	728977.7574251854	1598093.758818901	598216.1264462662	1025665.4402635243	762342.3070416603	6144105.6025582	1440586.6733145863	0.0	6137000.692834282	0.0	218405.30045949665	0.0	1252522.0784580933	677962.6559838355	0.0	0.0	1633333.7303981814	2106427.7421462373	1020455.6884706912	4795218.293092807	0.0	494774.95676951815	570959.8658500916	488052.8080512282	218180.19719749686	678811.3604618347	767480.9303199719	0.0	0.0	1004294.553044447	1764043.0081375993	0.0	309778.9094070723	2897479.1007342357	291634.38495932124	0.0	323175.734192893	1965516.231365824	623887.8616018319	669728.0841152597	383008.19066727697	483432.28617396933	17277791.252520524	0.0	0.0	0.0	2749455.313732002	900197.091333687	995534.7146080974	1350080.3861910708	1283350.7773647634	616928.7312598489	144402.8427283708	568346.7856870099	0.0	2193817.4147964325	1072125.6021400476	1852329.6082277868	0.0	1265233.4831665012	0.0	4014456.7406873708	0.0
HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N	0.0	7197521.968345448	722230.640709598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1385688.3792385932	0.0	0.0	0.0	0.0	308767.5365317572	0.0	0.0	564893.2051207839	0.0	953018.0522387257	0.0	0.0	0.0	0.0	0.0	3535755.173403857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2526656.6116980347	0.0	0.0	0.0	0.0	8369647.776186015	0.0	5798781.901982844	0.0	0.0	6198445.57840639	0.0	0.0	4619594.443311323	0.0	2987886.8259561528	0.0	0.0	0.0	2623156.7017730176	0.0	0.0	0.0	0.0	0.0	339344.1737417557	630241.2022914948	0.0	0.0	195036.28812661025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684418.0917550926	0.0	352578.4397347887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1029586.5408437316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13218477.64740304	0.0	0.0	878438.8785682641	0.0
HILICZ_negative|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N	0.0	0.0	0.0	205332.5159510095	0.0	0.0	1388786.1546707887	388596.2877298587	3509012.582744094	0.0	3384129.94538307	0.0	0.0	0.0	0.0	568939.5933410894	0.0	0.0	5410459.761418342	0.0	764639.8227625475	320288.97366765124	0.0	0.0	0.0	0.0	5741163.247883271	0.0	0.0	444493.30966028536	0.0	0.0	8882126.596771177	440876.39387429884	1537020.3896858704	334228.1639644711	5246353.303306799	263012.920308466	475307.48529202765	4779393.617506861	0.0	6953726.222411156	0.0	0.0	7174772.415963022	0.0	0.0	4615760.59219932	0.0	3000520.643102683	664360.2337668244	0.0	0.0	0.0	0.0	3010424.7940036245	1294660.2838743336	284923.85493625706	1809139.3592640457	3453962.7034437656	0.0	0.0	0.0	0.0	0.0	0.0	273310.77136141044	894773.9238485828	528682.7803480404	0.0	605469.2233124074	930329.2631274619	1997610.723606403	0.0	0.0	0.0	0.0	0.0	1322779.5907830226	249268.85807902314	0.0	0.0	0.0	0.0	3980763.7451901445	0.0	0.0	0.0	0.0	0.0	344989.48549588653	0.0	0.0	730357.2955109855	0.0	1934469.371985065	0.0	0.0	0.0	0.0	8063525.820753902	0.0	0.0	3729325.5840516076	0.0
C18_positive|IK:HHSKNLJWHGXWPK-BFMVXSJESA-N	1391674.7097670746	0.0	1969014.7487694002	441942.5911744941	1385170.5687134562	252236.56263451293	0.0	705952.381119981	2083623.6986768823	418667.1974232014	4063336.5003702664	43753.59638537932	5086908.454413425	1916460.2422134613	902688.657290593	1337971.3523051145	145221.6522517168	26295.272846756518	0.0	153536.19748776229	4807592.21492278	825620.8057773414	582994.8960565553	34652.25252641357	34398.071830018445	30197.485825262986	5280596.381128339	151947.53075397384	43948.645798821046	104687.92110014151	0.0	36821.820563411384	1003045.0579669987	734425.0597050394	7155064.5199206425	332348.3828204016	1215138.6224745798	246378.05703500676	196403.71467412458	7404237.58472228	247803.84182800367	6627580.528406633	32216.684203460787	333305.309977208	4188498.081676362	0.0	0.0	4179337.9157819683	0.0	6143889.444388629	2712899.864808261	2657066.6558674434	101716.74055069103	0.0	340237.17802015616	219536.62087763488	2451928.319028539	0.0	1746696.059200023	1553836.2487285133	3167067.757899284	5472696.850933328	282628.6114348247	1137309.2966220523	131622.98853122408	0.0	713480.6147130432	478215.9443034456	927859.0249655091	1210742.649220626	179897.77171247458	598480.6950185857	7794522.846153264	1458147.661313474	665429.6378350859	476450.0616055955	148440.4068378058	599801.4156606568	1002435.7988511997	228959.3385362919	669200.034726635	410963.5262912926	2184187.5383177996	1405561.5157431955	4217649.911939027	307902.0142381855	135823.51376710852	319955.8930855358	467870.58874681254	258410.21486882106	712124.4015199075	1133529.3378499977	519845.40725386085	2683450.2346531358	226750.87774139273	1098158.4451311843	567524.1916433352	37104.382479429325	653362.8672326494	79434.68419636138	7145466.414249676	44786.0580116138	200965.87509631395	3480082.680768807	36644.06859554726
HILICZ_positive|IK:FORFDCPQKJHEBF-VPUSDGANSA-N	1982215.0784062087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7895914.203742207	0.0	0.0	4447635.556281516	0.0	3190443.1192363957	0.0	1261060.8874571135	4125302.022882509	0.0	5601528.793333781	0.0	1403446.117170595	0.0	0.0	0.0	5543787.377310847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10246586.257207265	0.0	2088297.0105494696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2062910.2585571439	0.0	0.0	5812815.3162369765	0.0	6355348.135050081	0.0	2727424.1712539624	0.0	0.0	0.0	0.0	5456913.050236771	0.0	0.0	0.0	2943993.9311668384	0.0	1718510.3920621916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1116113.090381235	1795326.8599122302	3228587.6980364276	4615912.011298753	0.0	973898.7119647877	0.0	900056.6449477011	1788980.553046354	0.0	0.0	1696315.9217396711	0.0	1740267.4712422758	0.0	529437.0805170238	0.0	0.0	1419606.4717783555	0.0	1089919.4516539848	0.0	0.0	0.0	0.0	0.0	1114892.775706522	0.0	0.0	1401218.5566351647	0.0	0.0	0.0	0.0	0.0
HILICZ_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10077720.469026664	0.0	0.0	1272151.8921497562	0.0	1203282.5053143646	0.0	0.0	0.0	0.0	2023715.8990432112	0.0	0.0	0.0	0.0	0.0	1880108.821886555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1870485.4969060607	0.0	3910157.676291902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627875.9891681906	0.0	2514083.3252272015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3208550.262584395	985820.9858878289	0.0	11449666.551601745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1656686.5531363643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9829739.306553017	0.0	0.0	4316181.796545216	0.0
HILICZ_negative|IK:GCFBQCLCBDJAGR-UHFFFAOYSA-N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	547876.8397545753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1609479.1225497006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18154111.417602956	0.0	0.0	0.0	0.0	3284629.136575588	0.0	4108898.247704812	0.0	0.0	0.0	0.0	0.0	1431473.5848356418	0.0	739010.3020988271	0.0	0.0	0.0	0.0	2909570.561738299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	478188.03941988695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382250.12034777296	1541779.3999213823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	907189.0319562025	0.0
HILICZ_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N	0.0	0.0	0.0	1292695.982267459	0.0	1384787.8070734094	4216004.420144976	699210.4989094392	2189019.3719656467	599120.092577111	0.0	515204.5669589165	0.0	769712.0290889912	0.0	2488652.561474281	1530440.3986836304	225600.73920939676	491775.27002430713	0.0	0.0	2126167.9145434718	128382.9906048207	1394236.3391993898	614124.5325104628	344683.666209089	522196.3551538361	954183.8551142679	4093039.082182025	0.0	0.0	0.0	0.0	997968.0138883892	0.0	584061.8093689854	1500304.208265407	252479.33179482401	958428.9375722427	0.0	990584.9520514625	0.0	1390417.9899751262	876211.9704889939	440270.6743060948	0.0	1370350.3629368532	2890086.6109369076	0.0	913181.7447402165	712605.5318310559	400284.8019420891	450157.15445863653	0.0	0.0	202678.87905861778	1541238.249559586	663449.749006455	833525.1271429813	2511558.6616866887	857015.6575208042	912893.0343372687	946793.8115703212	12519475.362891564	2441679.1015750957	0.0	2373108.1036981544	740877.2713289021	1487115.064128279	832310.6811586039	1428579.4819818689	2476435.3095601853	0.0	173294.8401074807	1661063.8529946834	746612.6333078309	1879007.9832540387	209636.55273337243	1200355.4094230789	1453125.8630845537	0.0	2463266.7006493304	0.0	12041308.31466109	0.0	0.0	1227436.7841115752	3263773.9900292666	1465824.1877010083	0.0	1742727.62692812	5495849.950131988	616942.82657781	0.0	1344021.315426743	0.0	667050.4531155439	663659.63855277	0.0	837865.3235882684	0.0	749275.1584850826	528628.7671220578	0.0	624366.2216119544
HILICZ_negative|IK:BJRNKVDFDLYUGJ-RMPHRYRLSA-N	1755432.1832139394	3195922.4720652034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2030457.1748055352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4407704.992520188	0.0	263154.9667093755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416344.3560906595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13033332.153688539	0.0	0.0	9432132.40560927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274151.2552475936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7907707.225977281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2857517.4499445865	0.0	0.0	0.0	0.0	0.0	0.0	472440.07596849615	0.0	0.0	0.0	0.0
HILICZ_positive|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N	0.0	0.0	1251833.3473493976	212231.68085251603	131901.75098508413	174980.6948605544	240790.09185904337	0.0	1799724.6593874965	531789.7117706665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150590.09807631868	1389776.1937748466	320354.2442298489	1271488.6660604458	343641.6605578838	276367.2196853515	0.0	0.0	0.0	1440763.311932305	0.0	0.0	199627.07246532812	0.0	0.0	309751.7913671974	473244.67600248486	2857201.70057602	0.0	462302.9362143272	395125.2523544178	224467.90894517303	0.0	0.0	6126252.646795692	0.0	476162.5069265821	10710203.334435137	138300.22364374186	0.0	1352313.902893062	0.0	2146598.311741118	857246.1221978219	1701039.819071735	0.0	12640364.888057966	385258.8375556724	852845.4631281539	0.0	804815.5804913183	749950.521743954	838083.3734476633	1424377.6564800176	152078.7687578666	980346.5512938482	219018.6059078509	191110.25968202148	0.0	0.0	0.0	0.0	490340.1792083942	175323.83606710605	668829.2681662132	0.0	3376879.604673373	0.0	0.0	0.0	571854.5160787364	438747.3244867808	107087.78915689039	902787.2683302176	359807.45496543066	0.0	0.0	0.0	327355.47439982265	0.0	0.0	480958.34040548356	151819.4746144753	0.0	256854.58526404412	0.0	0.0	0.0	1480986.3878418268	0.0	0.0	523099.9447415793	0.0	984141.7989616712	0.0	0.0	1214482.304531658	0.0
HILICZ_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N	3574426.4926993134	1815285.574132451	3009776.543129436	1999336.5094262632	873481.011548688	1949923.9179231494	4467674.906072725	1740834.9803027185	7670128.319546317	3464749.6614040174	4629759.627250674	785018.0593838696	0.0	3559395.9719559355	2717831.8678037114	4059772.91890043	727916.0887289706	451897.4106758722	6980881.53264749	1380959.148412452	6148817.263974101	4005474.0133207035	3070849.0815582215	512950.89830289036	301905.7167242455	489091.1049610194	5850566.000500505	1901530.7504242694	987455.3096107374	1328012.239641171	518948.1959564274	604721.547408316	2882721.883741931	2109486.037745724	4841719.317311977	1318195.1902182053	4196373.473452308	2728488.901872679	1619492.9063917603	4291663.641669237	1133485.3365888323	6730149.854621474	344065.61744671874	2545351.3012106703	3740617.596644774	1711441.6135936424	394971.07703888975	5361368.82497827	311096.5681462355	5295835.056404829	4587070.440473261	5358097.8822542885	1283798.907249338	4703489.335093383	1445120.0992726458	3631561.7479932774	4906387.8138617305	4508254.751081108	3460518.6502743685	3632780.66758293	4000223.860996055	3188364.8956349893	2649421.6762120025	2542744.0918189455	1543306.8067788444	239578.96731853028	2065304.2596737866	1650815.9314041394	2530856.1877802936	4752840.002447948	2737360.1492549637	3148297.8272592546	4375781.774780784	5672100.807196361	3981535.978673354	1284157.7753728167	719840.673325442	2396108.103701495	3174077.925716665	1764302.5096621981	3747479.664274429	3020543.153186557	4687626.740582634	2446057.3408409646	4713967.975783794	1569252.088254733	1965186.0353379506	806512.815011103	2724878.551686756	1034409.3503539636	1367573.924483318	1677906.283912637	3647738.7540750057	5009080.775849259	1309984.4690222775	2990706.6160433497	1525475.5077296344	255509.95989955714	1849112.1243405808	753664.5209639273	3364799.655418779	319908.34142525593	820141.5441678393	4142374.355169795	624559.4011622792
HILICZ_negative|IK:MUPFEKGTMRGPLJ-BQCSWRFHSA-N	0.0	0.0	1673382.3649521186	0.0	0.0	0.0	0.0	0.0	0.0	329495.97800499364	0.0	148208.96927784855	0.0	643855.5416903195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4220160.786747216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206062.4575881473	2353707.844693427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1665983.815968157	0.0	8835905.460971836	0.0	0.0	0.0	0.0	0.0	0.0	1971066.0596122148	4785245.910325756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	671495.7551097563	0.0	0.0	0.0	0.0	326605.6183331777	0.0	0.0	0.0	0.0	0.0	569626.0303368559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	758103.1278676455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216920.2507495209	345078.31307545275	0.0	0.0	14098229.572664728	0.0	274396.0987883044	0.0	195876.67127945327
C18_negative|IK:KHQBUXVQVFVJTF-UHFFFAOYSA-N	160451.6473545863	0.0	36764.91744154714	255401.22139678223	0.0	205694.40068146633	684703.0380127768	228255.53568307692	714005.8228089293	199646.36087670966	0.0	71406.65572303074	182653.52382289662	362184.3187918685	5397864.720717477	1874975.1278919526	491017.41440243047	36609.50984593472	273162.77776202554	27447.38046871824	0.0	378659.08398539893	28037.079331115143	317683.5111555565	159445.35935461806	75241.25611619075	485186.4117586717	144139.67398482477	783940.4873446302	0.0	0.0	0.0	0.0	153703.78940342227	124711.81847006796	107746.08479298875	216103.2798973265	61003.75882006389	240964.76029923928	204890.90369024302	269044.34547328233	195236.0307794042	457612.1859195707	215494.11972299207	160809.06440944195	0.0	221763.31837811854	1416881.2537158504	0.0	651073.053824078	560508.563956073	68686.18400988827	67882.25398902314	80241.65227136685	0.0	0.0	380643.8301865944	98783.98684807123	292618.25116379524	314184.52205041994	232917.94526403688	337887.12788142636	49825.99457351493	5130247.3609404415	163165.44958373805	0.0	219730.05534626465	130700.73586092328	458077.90024841606	296585.6426747066	574811.7815872431	509105.5321651842	85124.86854093744	35064.12575280204	205561.17898655153	64606.786565463284	326730.9031531202	66883.160089294	286552.01368450036	373950.84152711974	0.0	638071.7300034313	51392.528021153754	16290127.381620564	127945.03877181478	0.0	435701.9683770024	987802.1271340527	447655.7037983307	0.0	149451.0957668518	1794369.71308794	88160.03850563435	81909.24419956797	255702.62472312438	0.0	108128.21381628016	206826.6356747177	27912.98389529809	119966.66096133924	0.0	149299.7007085261	131036.99737600729	225068.3699332094	76499.52813276267
C18_positive|IK:KKVZAVRSVHUSPL-GQCTYLIASA-N	0.0	0.0	4570906.007281653	0.0	165687.9322284163	0.0	0.0	0.0	0.0	0.0	0.0	2752929.5039915787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448045.1222359242	0.0	0.0	0.0	185824.36744103592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120171.76497961581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2160463.454697634	0.0	0.0	172436.08188186603	0.0	273889.94580083736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193562.78428988165	0.0	0.0	0.0	0.0	1074607.0521140844	0.0	0.0	0.0	0.0	0.0	74367.94557036467	0.0	0.0	0.0	0.0	0.0	8677946.161664808	0.0	6857304.467296701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12756578.506545324	0.0	0.0
HILICZ_positive|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N	2240350.137598822	0.0	1483304.8226338925	0.0	0.0	0.0	0.0	1150520.6279626926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2690671.2759373807	0.0	0.0	4950270.295200963	0.0	1931223.7010527572	0.0	0.0	0.0	0.0	0.0	4564525.117887468	1054497.4784217891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298798.6778064477	4164381.7716355165	194215.141675394	0.0	0.0	0.0	3467586.382052231	749557.9397908476	0.0	0.0	0.0	2409153.2712324164	1829701.3140569031	6849184.376142413	0.0	1151645.46471571	0.0	0.0	0.0	2523709.742751944	0.0	5396160.988445219	1883736.7842037575	848569.926854212	552064.0382464534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473199.1120208304	0.0	8187787.502749044	0.0	0.0	771272.8317990601	0.0	0.0	0.0	0.0	455772.17431995185	0.0	0.0	0.0	0.0	0.0	295819.36176644923	0.0	0.0	0.0	0.0	0.0	0.0	1367928.7618098895	0.0	0.0	171765.96015862154	104666.22774469016	0.0	0.0	1730760.1307071848	0.0	0.0	9279146.99157918	0.0
